area_id,week,date,score,band,data_confidence,drivers_up,drivers_down,farmer_reports,vet_reports,inbound_animals,inbound_change_pct,inbound_from_outbreak_areas_2w,vacc_coverage,rain_mm,confirmed_outbreak,target
A16,109,2025-02-03,39.0,Low,Adequate,2 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week | symptom reports well above this area's normal level,seasonal timing | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),1.0,0.0,25.0,-34.959349593495936,0.0,0.4531378750899424,5.932609818716883,0.0,0
A16,110,2025-02-10,40.0,Elevated,Adequate,2 farmer symptom reports in the last 2 weeks | 1 farmer symptom reports this week | no outbreak declared here in the last 8 weeks | 23 cattle arrived from other sub-counties,seasonal timing | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),1.0,0.0,47.0,10.933333333333334,0.0,0.4463408069635933,15.89302875008634,0.0,0
A16,111,2025-02-17,6.0,Low,Adequate,no outbreak declared here in the last 8 weeks | drier than normal conditions | 0 cattle arrived from areas with recent outbreaks | symptom reports at or below normal,seasonal timing | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,67.0,39.80582524271845,0.0,0.4396456948591394,6.901799058788592,0.0,0
A16,112,2025-02-24,4.0,Low,Adequate,no outbreak declared here in the last 8 weeks | drier than normal conditions | 28 weeks since last vaccination campaign | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,105.0,97.30941704035875,0.0,0.4330510094362523,11.139203006846236,0.0,0
A16,113,2025-03-03,4.0,Low,Adequate,29 weeks since last vaccination campaign | cattle arrivals -70% compared with recent weeks | no outbreak declared here in the last 8 weeks | symptom reports at or below normal,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,15.0,-69.98123827392119,0.0,0.4265552442947085,12.82825230749685,0.0,0
A16,114,2025-03-10,3.0,Low,Adequate,30 weeks since last vaccination campaign | cattle arrivals -53% compared with recent weeks | no outbreak declared here in the last 8 weeks | symptom reports at or below normal,seasonal timing | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,22.0,-53.34773218142549,0.0,0.4201569156302879,17.02771782371208,0.0,0
A16,115,2025-03-17,5.0,Low,Adequate,31 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | symptom reports at or below normal | wetter than normal conditions,seasonal timing | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,14.0,-65.84269662921348,0.0,0.4138545618958336,44.862886796739794,0.0,0
A16,116,2025-03-24,10.0,Low,Adequate,1 farmer symptom reports this week | 32 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | 27 cattle arrived from other sub-counties,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,1.0,0.0,27.0,-33.15926892950392,0.0,0.4076467434673961,25.39674328596101,0.0,0
A16,117,2025-03-31,35.0,Low,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 33 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks,seasonal timing | drier than normal conditions,0.0,0.0,24.0,-35.91160220994475,0.0,0.4015320423153851,31.666353212598,0.0,0
A16,118,2025-04-07,11.0,Low,Adequate,3 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 34 weeks since last vaccination campaign | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,59.0,41.82825484764543,0.0,0.3955090616806543,23.505923552139247,0.0,0
A16,119,2025-04-14,4.0,Low,Adequate,4 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 35 weeks since last vaccination campaign | seasonal timing,0 farmer symptom reports in the last 2 weeks | 24 cattle arrived from areas with recent outbreaks,0.0,0.0,76.0,73.7265415549598,24.0,0.3895764257554445,32.409132495083,0.0,0
A16,120,2025-04-21,7.0,Low,Adequate,4 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 36 weeks since last vaccination campaign | seasonal timing,0 farmer symptom reports in the last 2 weeks | 24 cattle arrived from areas with recent outbreaks,0.0,0.0,48.0,10.99476439790576,24.0,0.3837327793691129,22.531965304692434,0.0,0
A16,121,2025-04-28,14.0,Low,Adequate,3 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 37 weeks since last vaccination campaign | seasonal timing | no outbreak declared here in the last 8 weeks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,6.0,-72.92307692307692,0.0,0.3779767876785762,46.63328305018294,0.0,0
A16,122,2025-05-05,73.0,High,Adequate,3 vet-reported suspected cases in the last 2 weeks | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 3 suspected cases reported by vets this week,seasonal timing | cattle arrivals +123% compared with recent weeks,1.0,3.0,83.0,122.78481012658229,0.0,0.3723071358633975,85.6316392759113,0.0,0
A16,123,2025-05-12,75.0,High,Adequate,4 vet-reported suspected cases in the last 2 weeks | 3 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | symptom reports well above this area's normal level,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,2.0,1.0,118.0,161.0079575596817,0.0,0.3667225288254465,22.98210760944563,0.0,0
A16,124,2025-05-19,80.0,High,Adequate,6 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 4 farmer symptom reports this week | 2 vet-reported suspected cases in the last 2 weeks,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | cattle arrivals -37% compared with recent weeks,4.0,1.0,33.0,-36.7983367983368,0.0,0.3612216908930648,11.271576080043245,0.0,1
A16,125,2025-05-26,54.0,Elevated,Adequate,5 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 2 vet-reported suspected cases in the last 2 weeks | 1 farmer symptom reports this week,seasonal timing | 21 cattle arrived from other sub-counties,1.0,1.0,21.0,-57.28952772073922,0.0,0.3558033655296688,20.54919313089613,0.0,1
A16,126,2025-06-02,100.0,High,Adequate,9 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 3 vet-reported suspected cases in the last 2 weeks | 8 farmer symptom reports this week,drier than normal conditions | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),8.0,2.0,54.0,-2.479338842975207,0.0,0.3504663150467238,8.424960712872359,1.0,0
A16,127,2025-06-09,23.0,Low,Adequate,4 vet-reported suspected cases in the last 2 weeks | 9 farmer symptom reports this week | 2 suspected cases reported by vets this week | cattle arrivals +29% compared with recent weeks,outbreak declared here in the last 8 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),9.0,2.0,72.0,28.60125260960334,0.0,0.3452093203210229,12.400439230361371,0.0,0
A16,128,2025-06-16,14.0,Low,Adequate,5 vet-reported suspected cases in the last 2 weeks | 3 suspected cases reported by vets this week | 46 cattle arrived from other sub-counties | seasonal timing,outbreak declared here in the last 8 weeks | 16 farmer symptom reports in the last 2 weeks,7.0,3.0,81.0,44.8421052631579,0.0,0.3400311805162076,5.319173453547393,0.0,0
A16,129,2025-06-23,5.0,Low,Adequate,4 suspected cases reported by vets this week | 14 farmer symptom reports in the last 2 weeks | 7 vet-reported suspected cases in the last 2 weeks | 2 confirmed outbreaks in nearby sub-counties (last 4 weeks),outbreak declared here in the last 8 weeks | 28 cattle arrived from areas with recent outbreaks,7.0,4.0,52.0,-10.236220472440944,28.0,0.3349307128084645,3.720504624881048,0.0,0
A16,130,2025-06-30,4.0,Low,Adequate,5 vet-reported suspected cases in the last 2 weeks | 4 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 8 farmer symptom reports this week | 46 cattle recorded arriving this week,outbreak declared here in the last 8 weeks | 30 cattle arrived from areas with recent outbreaks,8.0,1.0,46.0,-26.353790613718413,30.0,0.3299067521163375,3.702985637899189,0.0,0
A16,131,2025-07-07,6.0,Low,Adequate,4 vet-reported suspected cases in the last 2 weeks | 4 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 3 suspected cases reported by vets this week | 8 farmer symptom reports this week,outbreak declared here in the last 8 weeks | 16 farmer symptom reports in the last 2 weeks,8.0,3.0,16.0,-67.50483558994198,18.0,0.3249581508345924,4.655896647327074,0.0,0
A16,132,2025-07-14,4.0,Low,Adequate,6 vet-reported suspected cases in the last 2 weeks | 3 suspected cases reported by vets this week | seasonal timing | cattle arrivals +25% compared with recent weeks,outbreak declared here in the last 8 weeks | drier than normal conditions,7.0,3.0,60.0,25.301204819277107,50.0,0.3200837785720735,3.1311176078558254,0.0,0
A16,133,2025-07-21,18.0,Low,Adequate,10 farmer symptom reports in the last 2 weeks | 3 vet-reported suspected cases in the last 2 weeks | 3 farmer symptom reports this week | 2 confirmed outbreaks in nearby sub-counties (last 4 weeks),outbreak declared here in the last 8 weeks | 41 cattle arrived from areas with recent outbreaks,3.0,0.0,29.0,-38.46153846153847,41.0,0.3152825218934924,2.7820601149596578,0.0,0
A16,134,2025-07-28,41.0,Elevated,Adequate,5 farmer symptom reports in the last 2 weeks | symptom reports at or below normal | 2 farmer symptom reports this week | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks),outbreak declared here in the last 8 weeks | drier than normal conditions,2.0,0.0,36.0,-27.111111111111114,7.0,0.31055328406509,3.0623803372672205,0.0,0
A16,135,2025-08-04,100.0,High,Adequate,4 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | symptom reports at or below normal | 1 vet-reported suspected cases in the last 2 weeks,drier than normal conditions | 66 cattle recorded arriving this week,2.0,1.0,66.0,31.48148148148148,0.0,0.3058949848041137,2.1090110882966355,0.0,0
A16,136,2025-08-11,95.0,High,Adequate,4 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 2 vet-reported suspected cases in the last 2 weeks | symptom reports at or below normal,19 cattle arrived from areas with recent outbreaks | 106 cattle recorded arriving this week,2.0,1.0,106.0,108.45070422535213,19.0,0.301306560032052,3.843354260224749,0.0,0
A16,137,2025-08-18,100.0,High,Adequate,symptom reports at or below normal | 3 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 2 vet-reported suspected cases in the last 2 weeks,19 cattle arrived from areas with recent outbreaks | drier than normal conditions,1.0,1.0,66.0,25.942350332594234,19.0,0.2967869616315712,1.8631612123442969,0.0,0
A16,138,2025-08-25,69.0,Elevated,Adequate,symptom reports at or below normal | no outbreak declared here in the last 8 weeks | 1 vet-reported suspected cases in the last 2 weeks | seasonal timing,drier than normal conditions | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,46.0,-12.258064516129032,0.0,0.2923351572070976,3.240922752459871,0.0,0
A16,139,2025-09-01,45.0,Elevated,Adequate,symptom reports at or below normal | no outbreak declared here in the last 8 weeks | seasonal timing | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,26.0,-46.666666666666664,0.0,0.2879501298489911,5.733868753352136,0.0,0
A16,140,2025-09-08,43.0,Elevated,Adequate,seasonal timing | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week | 47 cattle recorded arriving this week,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 56 weeks since last vaccination campaign,1.0,0.0,47.0,-12.421052631578949,0.0,0.2836308779012563,6.1278601589618935,0.0,0
A16,141,2025-09-15,47.0,Elevated,Adequate,seasonal timing | no outbreak declared here in the last 8 weeks | 1 vet-reported suspected cases in the last 2 weeks | symptom reports at or below normal,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | cattle arrivals +141% compared with recent weeks,0.0,1.0,134.0,140.69264069264068,0.0,0.2793764147327374,9.061595352002252,0.0,0
A16,142,2025-09-22,11.0,Low,Adequate,1 vet-reported suspected cases in the last 2 weeks | no outbreak declared here in the last 8 weeks | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,0 farmer symptom reports in the last 2 weeks | 22 cattle arrived from areas with recent outbreaks,0.0,0.0,91.0,35.44973544973545,22.0,0.2751857685117463,9.950995155303174,0.0,0
A16,143,2025-09-29,21.0,Low,Adequate,2 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week | drier than normal conditions,22 cattle arrived from areas with recent outbreaks | 59 weeks since last vaccination campaign,1.0,0.0,30.0,-54.983922829581985,22.0,0.2710579819840701,21.098803742151997,0.0,0
A16,144,2025-10-06,42.0,Elevated,Adequate,3 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 2 farmer symptom reports this week | 2 confirmed outbreaks in nearby sub-counties (last 4 weeks),drier than normal conditions | 63 cattle arrived from areas with recent outbreaks,2.0,0.0,110.0,56.996587030716725,63.0,0.2696298318431679,25.80942148431402,0.0,0
A16,145,2025-10-13,45.0,Elevated,Adequate,4 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 2 farmer symptom reports this week | 2 confirmed outbreaks in nearby sub-counties (last 4 weeks),drier than normal conditions | 63 cattle arrived from areas with recent outbreaks,2.0,0.0,53.0,-21.35593220338983,63.0,0.2696298318431679,27.655089545047908,0.0,0
A16,146,2025-10-20,41.0,Elevated,Adequate,2 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,seasonal timing | drier than normal conditions,0.0,0.0,50.0,-23.743500866551127,0.0,0.2696298318431679,38.98135236570469,0.0,0
A16,147,2025-10-27,3.0,Low,Adequate,seasonal timing | no outbreak declared here in the last 8 weeks | symptom reports at or below normal | 0 cattle arrived from areas with recent outbreaks,drier than normal conditions | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,10.0,-79.34595524956971,0.0,0.2696298318431679,40.77059479632158,0.0,0
A16,148,2025-11-03,10.0,Low,Adequate,no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week | seasonal timing | 0 cattle arrived from areas with recent outbreaks,seasonal timing | drier than normal conditions,1.0,0.0,43.0,-32.0353982300885,0.0,0.2696298318431679,27.86657270718376,0.0,0
A16,149,2025-11-10,21.0,Low,Adequate,2 farmer symptom reports in the last 2 weeks | seasonal timing | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week,drier than normal conditions | seasonal timing,1.0,0.0,44.0,-30.124777183600713,0.0,0.2696298318431679,19.588609368936343,0.0,0
A16,150,2025-11-17,8.0,Low,Adequate,seasonal timing | no outbreak declared here in the last 8 weeks | 14 cattle arrived from other sub-counties | symptom reports at or below normal,drier than normal conditions | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,20.0,-57.537154989384284,0.0,0.2696298318431679,32.6409981191605,0.0,0
A16,151,2025-11-24,4.0,Low,Adequate,seasonal timing | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks | symptom reports at or below normal,drier than normal conditions | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,40.0,-10.0,0.0,0.2696298318431679,28.639636798898614,0.0,0
A16,152,2025-12-01,5.0,Low,Adequate,seasonal timing | no outbreak declared here in the last 8 weeks | cattle arrivals +31% compared with recent weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,62.0,30.73170731707317,0.0,0.2696298318431679,27.351191019115586,0.0,0
A16,153,2025-12-08,5.0,Low,Adequate,seasonal timing | no outbreak declared here in the last 8 weeks | symptom reports at or below normal | cattle arrivals -47% compared with recent weeks,drier than normal conditions | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,19.0,-46.96132596685083,0.0,0.2696298318431679,10.095529699005535,0.0,0
A17,104,2024-12-30,9.0,Low,Adequate,no outbreak declared here in the last 8 weeks | cattle arrivals -30% compared with recent weeks | 0 cattle arrived from areas with recent outbreaks | vaccination coverage about 45%,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,24.0,-30.120481927710845,0.0,0.4484129724997936,5.637014663168452,0.0,0
A17,105,2025-01-06,14.0,Low,Adequate,no outbreak declared here in the last 8 weeks | symptom reports at or below normal | seasonal timing | wetter than normal conditions,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,42.0,10.263929618768328,0.0,0.4416867779122967,5.096114142140032,0.0,0
A17,106,2025-01-13,3.0,Low,Adequate,no outbreak declared here in the last 8 weeks | seasonal timing | 0 cattle arrived from areas with recent outbreaks | vaccination coverage about 44%,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,84.0,105.78034682080926,0.0,0.4350614762436123,2.6017979706394847,0.0,0
A17,107,2025-01-20,5.0,Low,Adequate,no outbreak declared here in the last 8 weeks | 16 cattle arrived from other sub-counties | vaccination coverage about 43% | cattle arrivals -57% compared with recent weeks,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,16.0,-57.033248081841435,0.0,0.4285355540999581,3.64182406930212,0.0,0
A17,108,2025-01-27,3.0,Low,Adequate,no outbreak declared here in the last 8 weeks | vaccination coverage about 42% | 0 cattle arrived from areas with recent outbreaks | no major market,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,21.0,-40.40114613180516,0.0,0.4221075207884587,2.795543666127821,0.0,0
A17,109,2025-02-03,2.0,Low,Adequate,16 cattle arrived from other sub-counties | no outbreak declared here in the last 8 weeks | vaccination coverage about 42% | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,32.0,-15.18624641833811,0.0,0.4157759079766318,4.015771936864893,0.0,0
A17,110,2025-02-10,2.0,Low,Adequate,36 cattle recorded arriving this week | no outbreak declared here in the last 8 weeks | vaccination coverage about 41% | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,36.0,-2.380952380952381,0.0,0.4095392693569823,5.356394353679334,0.0,0
A17,111,2025-02-17,3.0,Low,Adequate,no outbreak declared here in the last 8 weeks | drier than normal conditions | 0 cattle arrived from areas with recent outbreaks | no major market,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,20.0,-40.119760479041915,0.0,0.4033961803166276,6.103790732402457,0.0,0
A17,112,2025-02-24,2.0,Low,Adequate,no outbreak declared here in the last 8 weeks | 28 weeks since last vaccination campaign | cattle arrivals -54% compared with recent weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,13.0,-54.285714285714285,0.0,0.3973452376118782,7.100722486796879,0.0,0
A17,113,2025-03-03,2.0,Low,Adequate,29 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | 49 cattle recorded arriving this week | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,49.0,42.10526315789473,0.0,0.3913850590477,9.14393418983044,0.0,0
A17,114,2025-03-10,2.0,Low,Adequate,30 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks | cattle arrivals -15% compared with recent weeks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,28.0,-15.112540192926044,0.0,0.3855142831619845,8.90611038758779,0.0,0
A17,115,2025-03-17,2.0,Low,Adequate,31 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks | cattle arrivals -28% compared with recent weeks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,18.0,-27.84313725490196,0.0,0.3797315689145547,18.05336869552387,0.0,0
A17,116,2025-03-24,3.0,Low,Adequate,no outbreak declared here in the last 8 weeks | 32 weeks since last vaccination campaign | cattle arrivals +25% compared with recent weeks | 35 cattle recorded arriving this week,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,35.0,24.5136186770428,0.0,0.3740355953808364,40.03618494267808,0.0,0
A17,117,2025-03-31,14.0,Low,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 33 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,20.0,-26.199261992619927,0.0,0.3684250614501239,21.36402395610663,0.0,0
A17,118,2025-04-07,80.0,High,Adequate,3 confirmed outbreaks in nearby sub-counties (last 4 weeks) | symptom reports well above this area's normal level | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week,drier than normal conditions | seasonal timing,1.0,0.0,80.0,162.54826254826256,0.0,0.362898685528372,25.38178897910731,0.0,0
A17,119,2025-04-14,36.0,Low,Adequate,4 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 35 weeks since last vaccination campaign | seasonal timing,seasonal timing | wetter than normal conditions,0.0,0.0,12.0,-55.115511551155116,0.0,0.3574552052454464,79.07674635452078,0.0,0
A17,120,2025-04-21,8.0,Low,Adequate,4 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 36 weeks since last vaccination campaign | seasonal timing,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,76.0,119.66101694915254,8.0,0.3520933771667647,32.7892699531329,0.0,0
A17,121,2025-04-28,52.0,Elevated,Adequate,4 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing | no outbreak declared here in the last 8 weeks | symptom reports well above this area's normal level,8 cattle arrived from areas with recent outbreaks | drier than normal conditions,1.0,0.0,42.0,5.027932960893855,8.0,0.3468119765092632,41.827288992101145,0.0,0
A17,122,2025-05-05,31.0,Low,Adequate,2 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 38 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | seasonal timing,symptom reports at or below normal | seasonal timing,0.0,0.0,0.0,-88.6039886039886,0.0,0.3416097968616243,40.244437928232095,0.0,0
A17,123,2025-05-12,20.0,Low,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing | 39 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,72.0,90.71207430340557,0.0,0.3364856499086999,32.948235423612005,0.0,0
A17,124,2025-05-19,41.0,Elevated,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 40 weeks since last vaccination campaign | 1 suspected cases reported by vets this week | 1 vet-reported suspected cases in the last 2 weeks,0 farmer symptom reports in the last 2 weeks | symptom reports at or below normal,0.0,1.0,38.0,-8.753315649867375,0.0,0.3314383651600694,11.856063938872015,0.0,0
A17,125,2025-05-26,33.0,Low,Adequate,no outbreak declared here in the last 8 weeks | 41 weeks since last vaccination campaign | 1 vet-reported suspected cases in the last 2 weeks | seasonal timing,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,1.0,0.0,42.0,-1.0526315789473684,0.0,0.3264667896826684,13.8315318994545,0.0,0
A17,126,2025-06-02,58.0,Elevated,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 2 farmer symptom reports in the last 2 weeks | seasonal timing,drier than normal conditions | seasonal timing,1.0,0.0,27.0,-36.318407960199,0.0,0.3215697878374283,6.167188147875354,0.0,0
A17,127,2025-06-09,73.0,High,Adequate,no outbreak declared here in the last 8 weeks | 3 farmer symptom reports in the last 2 weeks | symptom reports well above this area's normal level | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks),wetter than normal conditions | seasonal timing,2.0,1.0,14.0,-56.446991404011456,0.0,0.3167462410198669,18.52593641665452,0.0,0
A17,128,2025-06-16,100.0,High,Adequate,10 farmer symptom reports in the last 2 weeks | symptom reports well above this area's normal level | no outbreak declared here in the last 8 weeks | 4 vet-reported suspected cases in the last 2 weeks,22 cattle arrived from areas with recent outbreaks,8.0,3.0,57.0,41.31054131054131,22.0,0.3119950474045689,3.359599430414004,0.0,1
A17,129,2025-06-23,86.0,High,Adequate,no outbreak declared here in the last 8 weeks | 13 farmer symptom reports this week | 21 farmer symptom reports in the last 2 weeks | symptom reports well above this area's normal level,22 cattle arrived from areas with recent outbreaks | drier than normal conditions,13.0,4.0,22.0,-34.93975903614458,22.0,0.3073151216935004,3.2163614157103555,0.0,1
A17,130,2025-06-30,68.0,Elevated,Adequate,no outbreak declared here in the last 8 weeks | 20 farmer symptom reports this week | 7 vet-reported suspected cases in the last 2 weeks | 3 confirmed outbreaks in nearby sub-counties (last 4 weeks),33 farmer symptom reports in the last 2 weeks | vaccination coverage about 30%,20.0,3.0,21.0,-33.33333333333333,0.0,0.3027053948680979,2.737963151888085,1.0,0
A17,131,2025-07-07,4.0,Low,Adequate,8 suspected cases reported by vets this week | 11 vet-reported suspected cases in the last 2 weeks | 17 farmer symptom reports this week | 3 confirmed outbreaks in nearby sub-counties (last 4 weeks),outbreak declared here in the last 8 weeks | 37 farmer symptom reports in the last 2 weeks,17.0,8.0,28.0,-20.72072072072072,0.0,0.2981648139450764,2.115056400959602,0.0,0
A17,132,2025-07-14,3.0,Low,Adequate,7 suspected cases reported by vets this week | 15 vet-reported suspected cases in the last 2 weeks | seasonal timing | 2 confirmed outbreaks in nearby sub-counties (last 4 weeks),outbreak declared here in the last 8 weeks | 24 farmer symptom reports in the last 2 weeks,7.0,7.0,14.0,-47.40484429065744,14.0,0.2936923417359003,5.44335224839373,0.0,0
A17,133,2025-07-21,4.0,Low,Adequate,2 suspected cases reported by vets this week | 9 vet-reported suspected cases in the last 2 weeks | 8 farmer symptom reports this week | seasonal timing,outbreak declared here in the last 8 weeks | 14 cattle arrived from areas with recent outbreaks,8.0,2.0,48.0,60.0,14.0,0.2892869566098618,7.728401992074296,0.0,0
A17,134,2025-07-28,42.0,Elevated,Adequate,11 farmer symptom reports in the last 2 weeks | 2 vet-reported suspected cases in the last 2 weeks | 3 farmer symptom reports this week | seasonal timing,outbreak declared here in the last 8 weeks | 50 weeks since last vaccination campaign,3.0,0.0,43.0,41.69741697416974,0.0,0.2849476522607139,2.7795008767485494,0.0,0
A17,135,2025-08-04,31.0,Low,Adequate,4 farmer symptom reports in the last 2 weeks | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | symptom reports at or below normal | seasonal timing,outbreak declared here in the last 8 weeks | drier than normal conditions,1.0,0.0,7.0,-66.55052264808361,0.0,0.2806734374768032,2.0734634477662097,0.0,0
A17,136,2025-08-11,11.0,Low,Adequate,2 farmer symptom reports in the last 2 weeks | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing | 1 farmer symptom reports this week,outbreak declared here in the last 8 weeks | drier than normal conditions,1.0,0.0,72.0,120.0,0.0,0.2764633359146511,1.5287654361824374,0.0,0
A17,137,2025-08-18,13.0,Low,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | symptom reports at or below normal | seasonal timing | 0 cattle arrived from areas with recent outbreaks,outbreak declared here in the last 8 weeks | 0 farmer symptom reports this week,0.0,0.0,21.0,-29.491525423728817,0.0,0.2723163858759313,3.1969296920094363,0.0,0
A17,138,2025-08-25,5.0,Low,Adequate,symptom reports at or below normal | seasonal timing | cattle arrivals -65% compared with recent weeks | 8 cattle recorded arriving this week,outbreak declared here in the last 8 weeks | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,8.0,-64.62585034013605,0.0,0.2682316400877923,3.3891281326999385,0.0,0
