area_id,week,week_start,precip_mm,et0_mm,precip_clim_mm,et0_clim_mm
A14,30,2023-07-31,21.6,28.63,18.23,24.421
A14,31,2023-08-07,19.2,29.939999999999998,24.639999999999997,23.988
A14,32,2023-08-14,1.0,35.66,28.76,27.174
A14,33,2023-08-21,0.0,39.51,26.3,27.861
A14,34,2023-08-28,4.2,35.86,34.64,26.325
A14,35,2023-09-04,24.6,32.7,28.68,26.768
A14,36,2023-09-11,26.5,32.37,15.65,30.669
A14,37,2023-09-18,11.8,34.65,13.13,32.063
A14,38,2023-09-25,13.9,33.18,18.95,31.040000000000003
A14,39,2023-10-02,3.3000000000000003,36.73,11.059999999999999,32.007999999999996
A14,40,2023-10-09,5.6000000000000005,34.48,16.990000000000002,31.369999999999997
A14,41,2023-10-16,24.7,28.68,23.94,29.098000000000003
A14,42,2023-10-23,14.5,33.09,22.64,29.079
A14,43,2023-10-30,56.400000000000006,26.11,26.839999999999996,27.816000000000003
A14,44,2023-11-06,61.8,27.49,21.18,27.697000000000003
A14,45,2023-11-13,29.9,27.84,26.439999999999998,25.855
A14,46,2023-11-20,64.0,21.69,24.8,26.506999999999998
A14,47,2023-11-27,4.0,30.89,27.57,26.488
A14,48,2023-12-04,4.9,32.62,21.03,27.572000000000003
A14,49,2023-12-11,9.2,29.38,16.509999999999998,27.887999999999998
A14,50,2023-12-18,3.1,32.97,9.52,28.130000000000003
A14,51,2023-12-25,4.8999999999999995,32.19,7.583333333333333,30.041666666666668
A14,52,2024-01-01,28.9,29.490000000000002,2.8222222222222224,31.075555555555557
A14,53,2024-01-08,17.4,25.16,6.33,31.369
A14,54,2024-01-15,26.3,27.65,5.91,32.551
A14,55,2024-01-22,2.6,33.35,1.6400000000000001,34.765
A14,56,2024-01-29,3.6999999999999997,35.56,11.309999999999999,34.981
A14,57,2024-02-05,3.7,35.769999999999996,3.5800000000000005,35.684000000000005
A14,58,2024-02-12,0.4,40.120000000000005,4.3100000000000005,35.563
A14,59,2024-02-19,18.2,35.29,7.540000000000001,35.085
A14,60,2024-02-26,21.3,33.9,5.15,36.783
A14,61,2024-03-04,7.0,36.23,3.5099999999999993,38.582
A14,62,2024-03-11,1.0,40.5,11.870000000000001,36.025
A14,63,2024-03-18,0.3,41.05,12.06,35.711
A14,64,2024-03-25,16.4,35.71,23.009999999999998,31.457
A14,65,2024-04-01,48.9,27.22,18.0,31.032999999999998
A14,66,2024-04-08,41.6,28.12,20.6,30.957
A14,67,2024-04-15,39.1,29.4,44.13,28.18
A14,68,2024-04-22,65.1,25.77,37.2,26.311
A14,69,2024-04-29,69.2,21.42,42.22,26.377999999999997
A14,70,2024-05-06,11.4,28.64,38.47,26.482999999999997
A14,71,2024-05-13,5.1000000000000005,30.98,10.870000000000001,28.305
A14,72,2024-05-20,26.8,28.32,14.15,28.212
A14,73,2024-05-27,1.5,31.23,7.590000000000001,28.361
A14,74,2024-06-03,8.0,30.130000000000003,23.97,25.907
A14,75,2024-06-10,4.0,29.65,20.48,24.653
A14,76,2024-06-17,1.3,31.32,17.330000000000002,24.505000000000003
A14,77,2024-06-24,0.3,31.400000000000002,8.620000000000001,26.020999999999997
A14,78,2024-07-01,18.3,30.18,16.18,25.446
A14,79,2024-07-08,30.3,27.15,20.1,24.173
A14,80,2024-07-15,94.0,22.009999999999998,19.259999999999998,25.477
A14,81,2024-07-22,36.099999999999994,25.229999999999997,40.839999999999996,22.836000000000002
A14,82,2024-07-29,48.7,23.11,18.23,24.421
A14,83,2024-08-05,40.9,27.1,24.639999999999997,23.988
A14,84,2024-08-12,48.3,24.24,28.76,27.174
A14,85,2024-08-19,47.7,24.92,26.3,27.861
A14,86,2024-08-26,5.1,32.04,34.64,26.325
A14,87,2024-09-02,22.8,31.42,28.68,26.768
A14,88,2024-09-09,0.30000000000000004,37.44,15.65,30.669
A14,89,2024-09-16,14.900000000000002,32.4,13.13,32.063
A14,90,2024-09-23,15.7,32.660000000000004,18.95,31.040000000000003
A14,91,2024-09-30,18.7,33.24,11.059999999999999,32.007999999999996
A14,92,2024-10-07,2.7,37.019999999999996,16.990000000000002,31.369999999999997
A14,93,2024-10-14,51.8,28.02,23.94,29.098000000000003
A14,94,2024-10-21,2.5,34.9,22.64,29.079
A14,95,2024-10-28,1.4,37.66,26.839999999999996,27.816000000000003
A14,96,2024-11-04,26.799999999999997,28.89,21.18,27.697000000000003
A14,97,2024-11-11,26.599999999999998,26.729999999999997,26.439999999999998,25.855
A14,98,2024-11-18,26.3,29.46,24.8,26.506999999999998
A14,99,2024-11-25,66.0,25.69,27.57,26.488
A14,100,2024-12-02,0.8,32.4,21.03,27.572000000000003
A14,101,2024-12-09,2.5,32.42,16.509999999999998,27.887999999999998
A14,102,2024-12-16,16.3,28.21,9.52,28.130000000000003
A14,103,2024-12-23,5.6,31.19,7.583333333333333,30.041666666666668
A14,104,2024-12-30,0.4,32.519999999999996,2.8222222222222224,31.075555555555557
A14,105,2025-01-06,1.4000000000000001,34.45,6.33,31.369
A14,106,2025-01-13,0.8,33.879999999999995,5.91,32.551
A14,107,2025-01-20,0.7000000000000001,36.13,1.6400000000000001,34.765
A14,108,2025-01-27,21.599999999999998,28.38,11.309999999999999,34.981
A14,109,2025-02-03,0.0,37.230000000000004,3.5800000000000005,35.684000000000005
A14,110,2025-02-10,0.7,39.67,4.3100000000000005,35.563
A14,111,2025-02-17,0.0,44.06,7.540000000000001,35.085
A14,112,2025-02-24,0.0,43.1,5.15,36.783
A14,113,2025-03-03,2.8000000000000003,43.13,3.5099999999999993,38.582
A14,114,2025-03-10,35.5,33.019999999999996,11.870000000000001,36.025
A14,115,2025-03-17,38.199999999999996,32.06,12.06,35.711
A14,116,2025-03-24,42.0,27.87,23.009999999999998,31.457
A14,117,2025-03-31,31.6,31.2,18.0,31.032999999999998
A14,118,2025-04-07,29.8,28.96,20.6,30.957
A14,119,2025-04-14,48.4,30.94,44.13,28.18
A14,120,2025-04-21,37.6,27.85,37.2,26.311
A14,121,2025-04-28,5.3,32.27,42.22,26.377999999999997
A14,122,2025-05-05,36.4,27.119999999999997,38.47,26.482999999999997
A14,123,2025-05-12,8.2,31.11,10.870000000000001,28.305
A14,124,2025-05-19,8.1,28.830000000000002,14.15,28.212
A14,125,2025-05-26,2.8,33.29,7.590000000000001,28.361
A14,126,2025-06-02,8.4,28.71,23.97,25.907
A14,127,2025-06-09,2.0,32.17,20.48,24.653
A14,128,2025-06-16,16.2,24.84,17.330000000000002,24.505000000000003
A14,129,2025-06-23,3.0,31.08,8.620000000000001,26.020999999999997
A14,130,2025-06-30,6.2,26.88,16.18,25.446
A14,131,2025-07-07,20.8,23.31,20.1,24.173
A14,132,2025-07-14,25.799999999999997,24.85,19.259999999999998,25.477
A14,133,2025-07-21,4.0,29.78,40.839999999999996,22.836000000000002
A14,134,2025-07-28,11.899999999999999,29.88,18.23,24.421
A14,135,2025-08-04,37.7,23.39,24.639999999999997,23.988
A14,136,2025-08-11,42.0,24.919999999999998,28.76,27.174
A14,137,2025-08-18,67.10000000000001,22.08,26.3,27.861
A14,138,2025-08-25,12.6,30.09,34.64,26.325
A14,139,2025-09-01,31.2,28.15,28.68,26.768
A14,140,2025-09-08,24.6,29.849999999999998,15.65,30.669
A14,141,2025-09-15,1.6,37.3,13.13,32.063
A14,142,2025-09-22,15.0,33.82,18.95,31.040000000000003
A14,143,2025-09-29,30.5,26.78,11.059999999999999,32.007999999999996
A14,144,2025-10-06,11.899999999999999,33.24,16.990000000000002,31.369999999999997
A14,145,2025-10-13,15.9,33.69,23.94,29.098000000000003
A14,146,2025-10-20,46.9,25.54,22.64,29.079
A14,147,2025-10-27,56.199999999999996,25.38,26.839999999999996,27.816000000000003
A14,148,2025-11-03,21.1,30.11,21.18,27.697000000000003
A14,149,2025-11-10,3.8000000000000003,32.4,26.439999999999998,25.855
A14,150,2025-11-17,0.8,34.36,24.8,26.506999999999998
A14,151,2025-11-24,3.9,32.73,27.57,26.488
A14,152,2025-12-01,2.8,33.47,21.03,27.572000000000003
A14,153,2025-12-08,8.4,31.48,16.509999999999998,27.887999999999998
A14,154,2025-12-15,11.0,31.09,9.52,28.130000000000003
A14,155,2025-12-22,12.4,33.05,7.583333333333333,30.041666666666668
A15,0,2023-01-02,2.3,29.88,2.9000000000000004,32.266666666666666
A15,1,2023-01-09,0.2,36.75,8.29,32.902
A15,2,2023-01-16,0.0,38.21,6.12,33.368
A15,3,2023-01-23,0.0,37.94,1.15,35.557
A15,4,2023-01-30,0.0,41.07,11.389999999999999,35.988
A15,5,2023-02-06,0.0,41.42,4.59,37.025999999999996
A15,6,2023-02-13,0.1,39.05,7.65,36.609
A15,7,2023-02-20,0.0,43.33,9.709999999999999,36.519999999999996
A15,8,2023-02-27,0.1,41.61,5.34,38.436
A15,9,2023-03-06,0.0,41.42,4.9399999999999995,39.998000000000005
A15,10,2023-03-13,20.2,33.39,11.559999999999999,37.313
A15,11,2023-03-20,49.0,28.63,12.120000000000001,37.067
A15,12,2023-03-27,18.8,32.97,28.639999999999997,32.912
A15,13,2023-04-03,27.3,32.37,51.589999999999996,32.137
A15,14,2023-04-10,13.900000000000002,33.21,34.510000000000005,32.109
A15,15,2023-04-17,20.5,29.529999999999998,56.38000000000001,29.517000000000003
A15,16,2023-04-24,56.0,24.810000000000002,58.46,27.407999999999998
A15,17,2023-05-01,21.8,27.69,59.05,27.532999999999998
A15,18,2023-05-08,2.3,33.480000000000004,67.8,27.586000000000002
A15,19,2023-05-15,6.1,31.810000000000002,29.93,29.334000000000003
A15,20,2023-05-22,1.6,33.28,21.360000000000003,28.985000000000003
A15,21,2023-05-29,2.0,32.22,16.979999999999997,29.202999999999996
A15,22,2023-06-05,0.0,33.19,44.489999999999995,26.874000000000002
A15,23,2023-06-12,4.7,28.27,41.25,25.5
A15,24,2023-06-19,1.6,29.31,34.3,25.509999999999998
A15,25,2023-06-26,6.3,29.08,16.65,26.752999999999997
A15,26,2023-07-03,3.9,29.720000000000002,20.04,26.267000000000003
A15,27,2023-07-10,0.1,33.32,33.68,24.906
A15,28,2023-07-17,0.5,33.33,32.47,26.282999999999998
A15,29,2023-07-24,7.5,30.33,70.97,23.740000000000002
A15,30,2023-07-31,23.4,29.14,35.839999999999996,25.15
A15,31,2023-08-07,8.6,31.75,40.56,24.839
A15,32,2023-08-14,0.5,35.55,41.3,28.012999999999998
A15,33,2023-08-21,0.2,38.15,27.71,28.642000000000003
A15,34,2023-08-28,2.1,36.3,38.510000000000005,27.222
A15,35,2023-09-04,23.3,33.97,40.25,27.693
A15,36,2023-09-11,18.599999999999998,33.18,18.15,31.425
A15,37,2023-09-18,4.0,35.81,23.47,32.667
A15,38,2023-09-25,35.900000000000006,34.35,39.14,31.823
A15,39,2023-10-02,3.1,36.86,24.910000000000004,32.747
A15,40,2023-10-09,4.0,36.65,23.55,32.36
A15,41,2023-10-16,41.4,29.11,35.57,30.227999999999998
A15,42,2023-10-23,16.7,32.77,33.730000000000004,29.842000000000002
A15,43,2023-10-30,66.6,26.96,30.0,29.075
A15,44,2023-11-06,36.1,28.490000000000002,38.35,28.766000000000002
A15,45,2023-11-13,57.7,28.19,42.4,26.887999999999998
A15,46,2023-11-20,51.9,23.36,35.32,28.020999999999997
A15,47,2023-11-27,1.5,32.31,31.419999999999998,28.188
A15,48,2023-12-04,6.8,34.18,21.52,29.226
A15,49,2023-12-11,6.0,31.14,27.2,29.387999999999998
A15,50,2023-12-18,1.5,33.92,8.79,29.792
A15,51,2023-12-25,3.1,33.55,7.241666666666667,31.599999999999998
A15,52,2024-01-01,10.3,31.7,2.9000000000000004,32.266666666666666
A15,53,2024-01-08,16.9,27.64,8.29,32.902
A15,54,2024-01-15,27.7,29.2,6.12,33.368
A15,55,2024-01-22,3.4000000000000004,35.04,1.15,35.557
A15,56,2024-01-29,1.6,36.81,11.389999999999999,35.988
A15,57,2024-02-05,1.1,36.62,4.59,37.025999999999996
A15,58,2024-02-12,0.0,40.56,7.65,36.609
A15,59,2024-02-19,7.699999999999999,34.76,9.709999999999999,36.519999999999996
A15,60,2024-02-26,23.7,35.92,5.34,38.436
A15,61,2024-03-04,1.8,38.27,4.9399999999999995,39.998000000000005
A15,62,2024-03-11,0.0,42.49,11.559999999999999,37.313
A15,63,2024-03-18,1.2,40.72,12.120000000000001,37.067
A15,64,2024-03-25,6.199999999999999,37.3,28.639999999999997,32.912
A15,65,2024-04-01,67.0,28.64,51.589999999999996,32.137
A15,66,2024-04-08,21.4,30.55,34.510000000000005,32.109
A15,67,2024-04-15,13.4,31.84,56.38000000000001,29.517000000000003
A15,68,2024-04-22,54.599999999999994,27.49,58.46,27.407999999999998
A15,69,2024-04-29,87.2,21.939999999999998,59.05,27.532999999999998
A15,70,2024-05-06,21.3,30.54,67.8,27.586000000000002
A15,71,2024-05-13,6.0,32.85,29.93,29.334000000000003
A15,72,2024-05-20,27.5,28.89,21.360000000000003,28.985000000000003
A15,73,2024-05-27,2.2,32.599999999999994,16.979999999999997,29.202999999999996
A15,74,2024-06-03,10.1,31.17,44.489999999999995,26.874000000000002
A15,75,2024-06-10,6.5,30.3,41.25,25.5
A15,76,2024-06-17,4.0,31.31,34.3,25.509999999999998
A15,77,2024-06-24,0.7000000000000001,31.189999999999998,16.65,26.752999999999997
A15,78,2024-07-01,11.3,30.33,20.04,26.267000000000003
A15,79,2024-07-08,33.2,28.02,33.68,24.906
A15,80,2024-07-15,97.4,23.09,32.47,26.282999999999998
A15,81,2024-07-22,30.6,25.56,70.97,23.740000000000002
A15,82,2024-07-29,41.7,24.83,35.839999999999996,25.15
A15,83,2024-08-05,43.9,27.810000000000002,40.56,24.839
A15,84,2024-08-12,49.2,25.990000000000002,41.3,28.012999999999998
A15,85,2024-08-19,53.599999999999994,25.59,27.71,28.642000000000003
A15,86,2024-08-26,6.0,32.79,38.510000000000005,27.222
A15,87,2024-09-02,11.9,31.94,40.25,27.693
A15,88,2024-09-09,0.0,36.45,18.15,31.425
A15,89,2024-09-16,7.9,33.62,23.47,32.667
A15,90,2024-09-23,22.4,34.089999999999996,39.14,31.823
A15,91,2024-09-30,17.8,33.33,24.910000000000004,32.747
A15,92,2024-10-07,7.6,37.05,23.55,32.36
A15,93,2024-10-14,27.6,30.17,35.57,30.227999999999998
A15,94,2024-10-21,2.3,35.71,33.730000000000004,29.842000000000002
A15,95,2024-10-28,0.9,37.41,30.0,29.075
A15,96,2024-11-04,32.6,31.08,38.35,28.766000000000002
A15,97,2024-11-11,18.2,28.03,42.4,26.887999999999998
A15,98,2024-11-18,26.5,31.22,35.32,28.020999999999997
A15,99,2024-11-25,33.6,27.23,31.419999999999998,28.188
A15,100,2024-12-02,0.4,34.67,21.52,29.226
A15,101,2024-12-09,2.8,34.58,27.2,29.387999999999998
A15,102,2024-12-16,10.2,31.270000000000003,8.79,29.792
A15,103,2024-12-23,4.6,33.74,7.241666666666667,31.599999999999998
A15,104,2024-12-30,0.0,34.79,2.9000000000000004,32.266666666666666
A15,105,2025-01-06,0.4,36.44,8.29,32.902
A15,106,2025-01-13,0.1,36.43,6.12,33.368
A15,107,2025-01-20,0.8999999999999999,38.94,1.15,35.557
A15,108,2025-01-27,22.4,30.47,11.389999999999999,35.988
A15,109,2025-02-03,0.0,41.0,4.59,37.025999999999996
A15,110,2025-02-10,0.0,42.55,7.65,36.609
A15,111,2025-02-17,0.0,46.33,9.709999999999999,36.519999999999996
A15,112,2025-02-24,0.0,45.75,5.34,38.436
A15,113,2025-03-03,7.4,43.08,4.9399999999999995,39.998000000000005
A15,114,2025-03-10,27.5,34.370000000000005,11.559999999999999,37.313
A15,115,2025-03-17,17.2,33.45,12.120000000000001,37.067
A15,116,2025-03-24,35.8,29.88,28.639999999999997,32.912
A15,117,2025-03-31,13.4,33.25,51.589999999999996,32.137
A15,118,2025-04-07,21.6,31.29,34.510000000000005,32.109
A15,119,2025-04-14,46.2,31.75,56.38000000000001,29.517000000000003
A15,120,2025-04-21,22.7,29.599999999999998,58.46,27.407999999999998
A15,121,2025-04-28,7.4,34.49,59.05,27.532999999999998
A15,122,2025-05-05,38.5,28.61,67.8,27.586000000000002
A15,123,2025-05-12,11.8,32.16,29.93,29.334000000000003
A15,124,2025-05-19,9.8,30.91,21.360000000000003,28.985000000000003
A15,125,2025-05-26,1.1,33.620000000000005,16.979999999999997,29.202999999999996
A15,126,2025-06-02,9.1,30.32,44.489999999999995,26.874000000000002
A15,127,2025-06-09,1.2,34.3,41.25,25.5
A15,128,2025-06-16,11.0,27.82,34.3,25.509999999999998
A15,129,2025-06-23,2.5,32.96,16.65,26.752999999999997
A15,130,2025-06-30,6.0,29.51,20.04,26.267000000000003
A15,131,2025-07-07,24.400000000000002,24.91,33.68,24.906
A15,132,2025-07-14,27.0,26.189999999999998,32.47,26.282999999999998
A15,133,2025-07-21,3.5,31.14,70.97,23.740000000000002
A15,134,2025-07-28,8.5,30.65,35.839999999999996,25.15
A15,135,2025-08-04,59.5,24.56,40.56,24.839
A15,136,2025-08-11,30.5,26.6,41.3,28.012999999999998
A15,137,2025-08-18,49.4,23.72,27.71,28.642000000000003
A15,138,2025-08-25,13.9,31.1,38.510000000000005,27.222
A15,139,2025-09-01,23.3,29.990000000000002,40.25,27.693
A15,140,2025-09-08,19.6,32.31,18.15,31.425
A15,141,2025-09-15,15.0,37.74,23.47,32.667
A15,142,2025-09-22,19.8,36.0,39.14,31.823
A15,143,2025-09-29,24.900000000000002,28.490000000000002,24.910000000000004,32.747
A15,144,2025-10-06,10.9,34.03,23.55,32.36
A15,145,2025-10-13,17.0,35.0,35.57,30.227999999999998
A15,146,2025-10-20,31.3,27.4,33.730000000000004,29.842000000000002
A15,147,2025-10-27,63.4,27.53,30.0,29.075
A15,148,2025-11-03,13.0,31.6,38.35,28.766000000000002
A15,149,2025-11-10,2.1,34.46,42.4,26.887999999999998
A15,150,2025-11-17,1.2,36.39,35.32,28.020999999999997
A15,151,2025-11-24,1.1,35.44,31.419999999999998,28.188
A15,152,2025-12-01,1.4,36.31,21.52,29.226
A15,153,2025-12-08,15.1,33.04,27.2,29.387999999999998
A15,154,2025-12-15,14.6,33.269999999999996,8.79,29.792
A15,155,2025-12-22,10.8,35.27,7.241666666666667,31.599999999999998
A16,0,2023-01-02,3.5,25.36,3.9555555555555557,30.619999999999997
A16,1,2023-01-09,0.8,33.9,4.529999999999999,30.812
A16,2,2023-01-16,0.0,38.47,9.02,32.163
A16,3,2023-01-23,0.0,36.769999999999996,4.78,33.175
A16,4,2023-01-30,0.0,41.089999999999996,11.319999999999999,33.311
A16,5,2023-02-06,0.0,41.87,4.26,34.370999999999995
A16,6,2023-02-13,0.0,35.29,7.45,32.531
A16,7,2023-02-20,0.0,39.0,9.36,33.11
A16,8,2023-02-27,0.4,37.53,4.57,35.911
A16,9,2023-03-06,0.0,36.39,2.63,38.088
A16,10,2023-03-13,4.0,28.1,11.580000000000002,34.028999999999996
A16,11,2023-03-20,33.5,23.19,6.1899999999999995,32.547
A16,12,2023-03-27,10.1,28.13,26.080000000000002,28.775
A16,13,2023-04-03,26.9,25.06,28.85,28.185000000000002
A16,14,2023-04-10,10.799999999999999,23.5,29.940000000000005,27.687
A16,15,2023-04-17,26.3,21.62,56.23,24.775
A16,16,2023-04-24,37.6,19.45,56.629999999999995,23.413999999999998
A16,17,2023-05-01,18.3,24.03,70.57000000000001,23.229
A16,18,2023-05-08,1.8,29.33,60.089999999999996,24.537
A16,19,2023-05-15,7.6,30.22,7.05,26.788
A16,20,2023-05-22,0.6,28.16,9.57,27.067
A16,21,2023-05-29,3.8,25.86,11.1,27.215999999999998
A16,22,2023-06-05,3.0,30.91,13.49,25.905
A16,23,2023-06-12,0.8,29.13,9.18,25.856
A16,24,2023-06-19,3.5999999999999996,29.21,11.64,25.130000000000003
A16,25,2023-06-26,2.8,28.35,5.130000000000001,26.831
A16,26,2023-07-03,0.2,28.68,5.33,26.817
A16,27,2023-07-10,0.1,33.08,8.95,25.156
A16,28,2023-07-17,1.5,33.19,6.209999999999999,26.665
A16,29,2023-07-24,4.9,32.45,17.759999999999998,24.863
A16,30,2023-07-31,8.9,29.06,11.77,25.375
A16,31,2023-08-07,4.6,32.23,7.19,26.561
A16,32,2023-08-14,0.3,33.31,9.86,28.409
A16,33,2023-08-21,0.6,34.28,9.1,29.310000000000002
A16,34,2023-08-28,3.5,35.45,12.37,28.344
A16,35,2023-09-04,16.7,32.519999999999996,14.16,28.602999999999998
A16,36,2023-09-11,3.9,32.95,5.4,30.701
A16,37,2023-09-18,0.7999999999999999,34.07,3.7700000000000005,31.473000000000003
A16,38,2023-09-25,11.700000000000001,31.73,8.040000000000001,31.215999999999998
A16,39,2023-10-02,2.2,30.54,18.619999999999997,30.419999999999998
A16,40,2023-10-09,4.0,33.06,13.290000000000001,29.556
A16,41,2023-10-16,25.0,22.7,48.78,26.805
A16,42,2023-10-23,14.8,25.14,43.59,25.788
A16,43,2023-10-30,22.8,18.38,55.81999999999999,24.310000000000002
A16,44,2023-11-06,56.8,21.7,28.610000000000003,23.445
A16,45,2023-11-13,21.2,20.32,34.97,22.759
A16,46,2023-11-20,38.199999999999996,18.0,32.86,24.111
A16,47,2023-11-27,0.5,27.68,27.65,23.087
A16,48,2023-12-04,2.3,31.21,13.069999999999999,25.193
A16,49,2023-12-11,5.3,24.75,11.51,25.044
A16,50,2023-12-18,2.1,25.74,10.15,26.722
A16,51,2023-12-25,2.0,28.53,7.183333333333334,27.69
A16,52,2024-01-01,0.5,30.54,3.9555555555555557,30.619999999999997
A16,53,2024-01-08,7.8,26.52,4.529999999999999,30.812
A16,54,2024-01-15,9.200000000000001,28.36,9.02,32.163
A16,55,2024-01-22,0.5,35.09,4.78,33.175
A16,56,2024-01-29,1.4,34.68,11.319999999999999,33.311
A16,57,2024-02-05,2.8,32.19,4.26,34.370999999999995
A16,58,2024-02-12,0.0,38.59,7.45,32.531
A16,59,2024-02-19,2.3000000000000003,34.63,9.36,33.11
A16,60,2024-02-26,10.2,35.0,4.57,35.911
A16,61,2024-03-04,1.5999999999999999,34.73,2.63,38.088
A16,62,2024-03-11,0.0,37.69,11.580000000000002,34.028999999999996
A16,63,2024-03-18,0.1,38.67,6.1899999999999995,32.547
A16,64,2024-03-25,9.6,31.59,26.080000000000002,28.775
A16,65,2024-04-01,71.2,21.34,28.85,28.185000000000002
A16,66,2024-04-08,19.3,27.12,29.940000000000005,27.687
A16,67,2024-04-15,16.9,29.799999999999997,56.23,24.775
A16,68,2024-04-22,71.19999999999999,26.2,56.629999999999995,23.413999999999998
A16,69,2024-04-29,64.60000000000001,24.05,70.57000000000001,23.229
A16,70,2024-05-06,2.4,26.740000000000002,60.089999999999996,24.537
A16,71,2024-05-13,1.2999999999999998,30.439999999999998,7.05,26.788
A16,72,2024-05-20,22.5,27.47,9.57,27.067
A16,73,2024-05-27,1.9,32.18,11.1,27.215999999999998
A16,74,2024-06-03,3.7,31.61,13.49,25.905
A16,75,2024-06-10,5.3,30.04,9.18,25.856
A16,76,2024-06-17,1.1,29.95,11.64,25.130000000000003
A16,77,2024-06-24,0.30000000000000004,32.33,5.130000000000001,26.831
A16,78,2024-07-01,4.7,30.900000000000002,5.33,26.817
A16,79,2024-07-08,12.6,27.759999999999998,8.95,25.156
A16,80,2024-07-15,38.9,25.84,6.209999999999999,26.665
A16,81,2024-07-22,18.4,27.32,17.759999999999998,24.863
A16,82,2024-07-29,16.1,26.39,11.77,25.375
A16,83,2024-08-05,12.1,27.84,7.19,26.561
A16,84,2024-08-12,7.300000000000001,29.669999999999998,9.86,28.409
A16,85,2024-08-19,15.1,29.99,9.1,29.310000000000002
A16,86,2024-08-26,1.2,30.77,12.37,28.344
A16,87,2024-09-02,8.7,31.16,14.16,28.602999999999998
A16,88,2024-09-09,0.2,38.36,5.4,30.701
A16,89,2024-09-16,3.2,33.58,3.7700000000000005,31.473000000000003
A16,90,2024-09-23,11.1,33.01,8.040000000000001,31.215999999999998
A16,91,2024-09-30,2.9,31.849999999999998,18.619999999999997,30.419999999999998
A16,92,2024-10-07,1.2,34.19,13.290000000000001,29.556
A16,93,2024-10-14,29.6,27.89,48.78,26.805
A16,94,2024-10-21,0.30000000000000004,31.54,43.59,25.788
A16,95,2024-10-28,0.6,30.759999999999998,55.81999999999999,24.310000000000002
A16,96,2024-11-04,8.9,24.46,28.610000000000003,23.445
A16,97,2024-11-11,31.700000000000003,22.18,34.97,22.759
A16,98,2024-11-18,10.7,26.54,32.86,24.111
A16,99,2024-11-25,23.200000000000003,25.36,27.65,23.087
A16,100,2024-12-02,0.1,35.73,13.069999999999999,25.193
A16,101,2024-12-09,2.1,31.21,11.51,25.044
A16,102,2024-12-16,11.1,28.13,10.15,26.722
A16,103,2024-12-23,0.4,29.79,7.183333333333334,27.69
A16,104,2024-12-30,0.2,32.25,3.9555555555555557,30.619999999999997
A16,105,2025-01-06,4.9,34.15,4.529999999999999,30.812
A16,106,2025-01-13,0.0,35.74,9.02,32.163
A16,107,2025-01-20,0.2,41.0,4.78,33.175
A16,108,2025-01-27,16.6,30.1,11.319999999999999,33.311
A16,109,2025-02-03,0.0,38.8,4.26,34.370999999999995
A16,110,2025-02-10,0.30000000000000004,34.54,7.45,32.531
A16,111,2025-02-17,0.0,44.120000000000005,9.36,33.11
A16,112,2025-02-24,0.2,44.61,4.57,35.911
A16,113,2025-03-03,1.1,39.12,2.63,38.088
A16,114,2025-03-10,18.1,35.3,11.580000000000002,34.028999999999996
A16,115,2025-03-17,3.0,29.91,6.1899999999999995,32.547
A16,116,2025-03-24,37.3,25.91,26.080000000000002,28.775
A16,117,2025-03-31,13.7,28.76,28.85,28.185000000000002
A16,118,2025-04-07,6.8,31.759999999999998,29.940000000000005,27.687
A16,119,2025-04-14,19.1,27.240000000000002,56.23,24.775
A16,120,2025-04-21,11.4,27.16,56.629999999999995,23.413999999999998
A16,121,2025-04-28,4.800000000000001,31.03,70.57000000000001,23.229
A16,122,2025-05-05,7.8,25.71,60.089999999999996,24.537
A16,123,2025-05-12,2.9,31.990000000000002,7.05,26.788
A16,124,2025-05-19,5.1,32.43,9.57,27.067
A16,125,2025-05-26,1.5,33.43,11.1,27.215999999999998
A16,126,2025-06-02,4.9,29.57,13.49,25.905
A16,127,2025-06-09,2.0,33.46,9.18,25.856
A16,128,2025-06-16,4.300000000000001,29.86,11.64,25.130000000000003
A16,129,2025-06-23,2.4,32.28,5.130000000000001,26.831
A16,130,2025-06-30,5.3,32.09,5.33,26.817
A16,131,2025-07-07,13.7,30.439999999999998,8.95,25.156
A16,132,2025-07-14,9.7,31.09,6.209999999999999,26.665
A16,133,2025-07-21,2.9,34.08,17.759999999999998,24.863
A16,134,2025-07-28,7.5,35.22,11.77,25.375
A16,135,2025-08-04,37.800000000000004,27.39,7.19,26.561
A16,136,2025-08-11,39.4,30.990000000000002,9.86,28.409
A16,137,2025-08-18,28.0,28.31,9.1,29.310000000000002
A16,138,2025-08-25,2.1,34.01,12.37,28.344
A16,139,2025-09-01,8.9,33.2,14.16,28.602999999999998
A16,140,2025-09-08,2.2,35.57,5.4,30.701
A16,141,2025-09-15,0.39999999999999997,36.81,3.7700000000000005,31.473000000000003
A16,142,2025-09-22,7.1000000000000005,35.410000000000004,8.040000000000001,31.215999999999998
A16,143,2025-09-29,7.5,31.73,18.619999999999997,30.419999999999998
A16,144,2025-10-06,4.3,31.330000000000002,13.290000000000001,29.556
A16,145,2025-10-13,2.2,32.08,48.78,26.805
A16,146,2025-10-20,33.4,27.92,43.59,25.788
A16,147,2025-10-27,35.4,22.669999999999998,55.81999999999999,24.310000000000002
A16,148,2025-11-03,10.899999999999999,24.37,28.610000000000003,23.445
A16,149,2025-11-10,1.2999999999999998,28.33,34.97,22.759
